count_id,track_id,class,speed_kmh,accel_avg_mps2,vel_1_mps,vel_2_mps,vsp_kw_ton,vkt_km,tier1_co2_g,diff_co2_pct,e2_co2_g,e2_nox_g,e2_fuel_g,e2_hc_g,e2_co_g,e2_pm25_g,e5_co2_g,e5_nox_g,e5_fuel_g,e5_hc_g,e5_co_g,e5_pm25_g
63,428,MBT,91.2,-0.867,0.0,0.0,4.1,0.1,27.1,-68.7,8.47,0.0052,2.74,0.0035,0.0209,0.00048,7.62,0.0028,2.47,0.002,0.0129,5e-05
64,432,PC,58.6,0.048,0.0,0.0,5.07,0.1,17.0,-29.7,11.95,0.0064,3.91,0.004,0.0293,7e-05,10.76,0.0026,3.52,0.002,0.0176,1e-05
65,401,PC,60.2,-0.127,0.0,0.0,4.62,0.1,17.0,-29.9,11.92,0.0059,3.9,0.0042,0.03,0.00015,10.73,0.0024,3.51,0.0021,0.018,1e-05
66,441,PC,103.1,-0.012,0.0,0.0,10.16,0.1,17.0,-19.5,13.68,0.0073,4.48,0.0045,0.0332,6e-05,12.31,0.0029,4.03,0.0023,0.0199,1e-05
67,468,PC,136.3,0.81,0.0,0.0,28.54,0.1,17.0,193.9,49.96,0.0272,16.36,0.0164,0.1202,0.00013,44.97,0.0109,14.72,0.0082,0.0721,1e-05
68,446,PC,55.7,-0.743,0.0,0.0,2.61,0.1,17.0,-44.0,9.52,0.0039,3.12,0.0037,0.0258,0.00029,8.57,0.0016,2.81,0.0018,0.0155,3e-05
69,448,LCV,56.5,-1.301,0.0,0.0,3.43,0.1,26.8,-55.7,11.86,0.0098,3.76,0.0057,0.027,0.00122,10.67,0.0065,3.38,0.0037,0.0179,0.00012
70,443,PC,57.3,-0.395,0.0,0.0,5.03,0.1,17.0,-23.4,13.01,0.0061,4.26,0.0047,0.0335,0.00023,11.71,0.0024,3.84,0.0023,0.0201,2e-05
71,452,SUV,75.0,0.04,0.0,0.0,6.76,0.1,21.5,-35.9,13.79,0.0078,4.52,0.0047,0.0343,6e-05,12.41,0.0031,4.06,0.0024,0.0206,1e-05
72,478,MBT,95.2,-0.749,0.0,0.0,3.78,0.1,27.1,-73.7,7.12,0.0032,2.33,0.0026,0.0186,0.00015,6.41,0.0013,2.1,0.0013,0.0112,2e-05
73,477,PC,85.1,-0.358,0.0,0.0,6.77,0.1,17.0,-29.1,12.05,0.006,3.95,0.0042,0.0303,0.00015,10.85,0.0024,3.55,0.0021,0.0182,1e-05
74,493,PC,53.1,-0.657,0.0,0.0,7.06,0.1,17.0,10.5,18.78,0.0124,6.09,0.0075,0.0447,0.00089,16.9,0.0066,5.48,0.0042,0.0275,9e-05
